,sr_number,sr_type,sr_short_code,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,community_area,ward,police_sector,police_district,police_beat,precinct,created_hour,created_day_of_week,created_month,x_coordinate,y_coordinate,latitude,longitude,location,created_department,electricity_grid,parent_sr_number,TIME_TO_CLOSE
182250,SR23-01921410,Yard Waste Pick-Up Request,SCQ,Streets and Sanitation,Completed,Mobile Device,2023-11-05 13:49:01,2023-11-07T10:36:14.000,2023-11-07 10:36:14,3015 N GRESHAM AVE,,,,3015,N,GRESHAM,AVE,False,False,21,35,1,14,1412,6,13,1,11,1152732.389362521,1919904.83395946,41.936085001,-87.7141125,"{'latitude': '41.936085000940636', 'longitude': '-87.71411250000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,H015,,44.786944444444444
130424,SR23-01857264,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-26 08:09:42,2023-10-26T08:32:18.000,2023-10-26 08:09:42,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,8,5,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
124249,SR23-01849542,Abandoned Vehicle Complaint,SKA,Streets and Sanitation,Completed,SPOTCSR,2023-10-25 08:25:52,2023-10-30T11:02:42.000,2023-10-30 11:02:41,1015 W 54TH ST,CHICAGO,IL,60609,1015,W,54TH,ST,False,False,61,16,3,09,0934,32,8,4,10,1170372.497990199,1868980.646127896,41.795977148,-87.650771704,"{'latitude': '41.795977147800905', 'longitude': '-87.65077170395054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N034,,122.61361111111111
16078,SR23-01706556,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-04 03:24:11,2023-10-04T03:30:40.000,2023-10-04 03:24:12,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,3,4,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
124554,SR23-01849934,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-25 09:02:05,2023-10-25T09:31:27.000,2023-10-25 09:02:05,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,9,4,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
169613,SR23-01906433,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-11-02 16:33:35,2023-11-02T17:31:01.000,2023-11-02 16:33:35,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,16,5,11,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
88321,SR23-01800170,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-18 09:58:01,2023-10-18T10:30:58.000,2023-10-18 09:58:02,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,9,4,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
18009,SR23-01709144,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-04 10:53:37,2023-10-04T11:32:14.000,2023-10-04 10:53:37,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,10,4,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
87443,SR23-01798906,Tree Debris Clean-Up Request,SEL,Streets and Sanitation,Completed,Phone Call,2023-10-18 08:05:53,2023-10-24T13:17:00.000,2023-10-24 13:17:00,1518 S TRIPP AVE,Chicago,Illinois,60623,1518,S,TRIPP,AVE,False,False,29,24,1,10,1012,11,8,4,10,1148220.409393054,1892139.056026035,41.859981001,-87.7314105,"{'latitude': '41.859981000940394', 'longitude': '-87.7314105000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Streets and Sanitation,F025,,149.18527777777777
171489,SR23-01908630,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-03 07:40:44,2023-11-03T08:31:33.000,2023-11-03 07:40:45,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,7,6,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0002777777777777778
139505,SR23-01868540,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-27 12:47:47,2023-10-27T13:32:19.000,2023-10-27 12:47:47,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,12,6,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
119375,SR23-01843708,Abandoned Vehicle Complaint,SKA,Streets and Sanitation,Completed,Phone Call,2023-10-24 11:09:16,2023-10-27T09:35:27.000,2023-10-27 09:35:27,5042 W CULLOM AVE,Chicago,Illinois,,5042,W,CULLOM,AVE,False,False,15,45,2,16,1624,13,11,3,10,1141586.86985997,1928109.740922028,41.958813637,-87.754870261,"{'latitude': '41.958813636536576', 'longitude': '-87.75487026131303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,D012,,70.43638888888889
7836,SR23-01695983,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-02 14:31:42,2023-10-02T15:30:40.000,2023-10-02 14:31:42,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,14,2,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
200260,SR23-01945354,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-08 18:40:32,2023-11-08T19:30:54.000,2023-11-08 18:40:32,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,18,4,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
173749,SR23-01911552,Graffiti Removal Request,GRAF,Streets and Sanitation,Completed,Internet,2023-11-03 12:32:31,2023-11-06T13:15:53.000,2023-11-06 13:15:53,351 W 23RD PL,Chicago,Illinois,60616,351,W,23RD,PL,False,False,34,11,1,09,0914,18,12,6,11,1174094.839623434,1888641.720436582,41.849847001,-87.636537,"{'latitude': '41.84984700094035', 'longitude': '-87.63653700000191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,P027,,72.72277777777778
48196,SR23-01747545,Rodent Baiting/Rat Complaint,SGA,Streets and Sanitation,Completed,Phone Call,2023-10-10 14:08:55,2023-10-11T14:31:08.000,2023-10-11 14:31:08,829 S MILLER ST,Chicago,Illinois,60607,829,S,MILLER,ST,False,False,28,34,3,12,1232,25,14,3,10,1169806.276877999,1896318.092170167,41.871006001,-87.652053,"{'latitude': '41.87100600094041', 'longitude': '-87.6520530000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,N024,,24.370277777777776
143135,SR23-01872917,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-28 08:52:27,2023-10-28T09:31:45.000,2023-10-28 08:52:27,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,8,7,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
17851,SR23-01708892,Report an Injured Animal,EAQ,Animal Care and Control,Completed,Phone Call,2023-10-04 10:33:19,2023-10-04T13:21:00.000,2023-10-04 13:21:00,5434 W IRVING PARK RD,Chicago,Illinois,60641,5434,W,IRVING PARK,RD,False,False,15,38,2,16,1624,41,10,4,10,1139249.514405072,1926089.153366886,41.95331193,-87.763512827,"{'latitude': '41.9533119296983', 'longitude': '-87.76351282687449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,C012,,2.794722222222222
146316,SR23-01876522,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-29 02:35:01,2023-10-29T03:30:38.000,2023-10-29 02:35:01,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,2,1,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
100727,SR23-01821097,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-20 11:32:51,2023-10-20T12:30:39.000,2023-10-20 11:32:52,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,11,6,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
100659,SR23-01821010,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-10-20 11:23:15,2023-10-20T11:32:18.000,2023-10-20 11:23:15,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,11,6,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
12491,SR23-01701704,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-03 11:04:08,2023-10-03T11:31:53.000,2023-10-03 11:04:08,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,38,3,2,02,0221,12,11,3,10,1180201.133573378,1876163.241918286,41.815467001,-87.6145095,"{'latitude': '41.815467000940224', 'longitude': '-87.61450950000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,R032,,0.0
146633,SR23-01876869,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-10-29 07:40:40,2023-10-29T08:30:56.000,2023-10-29 07:40:40,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,7,1,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
95061,SR23-01812089,Tree Trim Request (NO LONGER BEING ACCEPTED),SEF,Streets and Sanitation,Completed,Mass Entry,2023-10-19 11:52:24,2023-10-19T11:52:32.000,2023-10-19 11:52:32,8334 S WOOD ST,Chicago,Illinois,60620,8334,S,WOOD,ST,False,False,71,18,1,06,0614,7,11,5,10,1165788.179757473,1849258.09067223,41.741954467,-87.66814203,"{'latitude': '41.74195446699389', 'longitude': '-87.6681420299426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,L042,,0.0022222222222222222
164300,SR23-01899681,Vacant/Abandoned Building Complaint,BBK,DOB - Buildings,Open,Internet,2023-11-01 17:40:48,2023-11-01T17:40:51.000,,2857 S HAMLIN AVE,Chicago,Illinois,60623,2857,S,HAMLIN,AVE,False,False,30,22,3,10,1031,3,17,4,11,1151577.469004005,1884521.046685041,41.839011001,-87.7192875,"{'latitude': '41.839011000940324', 'longitude': '-87.71928750000191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,G028,,
153064,SR23-01884789,Rodent Baiting/Rat Complaint,SGA,Streets and Sanitation,Completed,Alderman's Office,2023-10-30 14:33:54,2023-11-17T12:09:08.000,2023-11-17 12:09:08,4123 N SACRAMENTO AVE,Chicago,Illinois,60618,4123,N,SACRAMENTO,AVE,False,False,16,33,2,17,1724,25,14,2,10,1155717.719245107,1927381.577488377,41.956542001,-87.702939,"{'latitude': '41.95654200094073', 'longitude': '-87.70293900000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Alderman,I012,,429.58722222222224
136813,SR23-01865149,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-27 07:41:23,2023-10-27T08:30:57.000,2023-10-27 07:41:23,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,7,6,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
120162,SR23-01844702,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-24 12:40:34,2023-10-24T13:31:46.000,2023-10-24 12:40:35,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,12,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
75270,SR23-01781884,Building Violation,BBA,DOB - Buildings,Completed,Phone Call,2023-10-16 08:18:25,2023-10-20T16:30:17.000,2023-10-20 16:30:15,6945 S EBERHART AVE,Chicago,Illinois,60637,6945,S,EBERHART,AVE,False,False,69,6,2,03,0322,7,8,2,10,1180841.997340907,1858982.592172806,41.768307001,-87.612687,"{'latitude': '41.76830700094005', 'longitude': '-87.61268700000188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,R038,,104.19722222222222
56266,SR23-01758416,No Building Permit and Construction Violation,BBD,DOB - Buildings,Open,Phone Call,2023-10-12 07:01:32,2023-10-12T07:01:35.000,,5233 W OHIO ST,Chicago,Illinois,60644,5233,W,OHIO,ST,False,False,25,37,2,15,1523,11,7,5,10,1141238.164102439,1903383.253858253,41.890968001,-87.7567635,"{'latitude': '41.89096800094049', 'longitude': '-87.7567635000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,C021,,
49433,SR23-01749283,Recycling Pick Up,SRRP,Streets and Sanitation,Completed,Mobile Device,2023-10-10 17:57:24,2023-10-11T11:00:05.000,2023-10-11 11:00:06,6238 S MAPLEWOOD AVE,,,,6238,S,MAPLEWOOD,AVE,False,False,66,16,2,08,0825,19,17,3,10,1160432.892791615,1863030.849039803,41.779860885,-87.687384871,"{'latitude': '41.77986088535069', 'longitude': '-87.68738487113059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,J036,,17.045
101823,SR23-01822514,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-20 13:56:43,2023-10-20T14:31:03.000,2023-10-20 13:56:43,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,13,6,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
44868,SR23-01743002,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-10 06:54:41,2023-10-10T07:31:07.000,2023-10-10 06:54:42,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,6,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
16598,SR23-01707139,Missed Garbage Pick-Up Complaint,SCC,Streets and Sanitation,Completed,Phone Call,2023-10-04 08:01:49,2023-10-23T11:00:46.000,2023-10-23 11:00:46,812 S KARLOV AVE,Chicago,Illinois,60624,812,S,KARLOV,AVE,False,False,26,24,3,11,1132,32,8,4,10,1149084.547005345,1895982.425894134,41.870511001,-87.728139,"{'latitude': '41.87051100094041', 'longitude': '-87.72813900000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,F024,,458.9825
46213,SR23-01744737,Street Light Out Complaint,SFD,CDOT - Department of Transportation,Completed,Phone Call,2023-10-10 10:01:58,2023-10-11T13:27:59.000,2023-10-11 13:27:59,229 E 25TH ST,Chicago,Illinois,60616,229,E,25TH,ST,False,False,33,4,3,01,0133,6,10,3,10,1178301.316086522,1887797.052429327,41.847434474,-87.621124491,"{'latitude': '41.8474344743985', 'longitude': '-87.62112449063082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CDOT - Department of Transportation,Q027,,27.433611111111112
60439,SR23-01764159,Vehicle Parked in Bike Lane Complaint,VBL,Finance,Completed,Mobile Device,2023-10-12 17:26:26,2023-10-12T17:26:27.000,2023-10-12 17:26:26,507 S MORGAN ST,,,,507,S,MORGAN,ST,False,False,28,34,3,12,1232,3,17,5,10,1169953.910536044,1897637.741419362,41.874624001,-87.6514725,"{'latitude': '41.87462400094044', 'longitude': '-87.6514725000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N023,,0.0
154253,SR23-01886368,Street Light Out Complaint,SFD,CDOT - Department of Transportation,Completed,Internet,2023-10-30 19:27:20,2023-11-06T20:53:23.000,2023-11-06 20:53:23,2640 W 35TH PL,Chicago,Illinois,60632,2640,W,35TH,PL,True,False,58,12,1,09,0911,6,19,2,10,1159159.627835362,1881090.110913366,41.829444001,-87.6915585,"{'latitude': '41.82944400094026', 'longitude': '-87.6915585000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,J030,SR23-01886274,169.43416666666667
15566,SR23-01705911,Garbage Cart Maintenance,SIE,Streets and Sanitation,Completed,Internet,2023-10-03 20:21:48,2023-10-24T12:47:44.000,2023-10-24 12:47:44,2835 S KILBOURN AVE,Chicago,Illinois,60623,2835,S,KILBOURN,AVE,False,False,30,22,3,10,1031,5,20,3,10,1146934.069545604,1884609.661230591,41.839344001,-87.7363245,"{'latitude': '41.83934400094033', 'longitude': '-87.7363245000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,E028,,496.4322222222222
80666,SR23-01789805,Stray Animal Complaint,EAE,Animal Care and Control,Completed,Phone Call,2023-10-17 04:32:47,2023-11-22T18:19:03.000,2023-11-22 18:19:04,1821 S THROOP ST,Chicago,Illinois,60608,1821,S,THROOP,ST,False,False,31,25,3,12,1233,28,4,3,10,1168086.573595918,1891332.3539639,41.857362001,-87.6585105,"{'latitude': '41.85736200094036', 'longitude': '-87.6585105000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,M026,,877.7713888888889
